1,Item,Page 17-18,Categories,Product Type,Name,Style,Display Name,Feature,Filter Tag,Short Description,Group Components,Long Description,CTN,Shipping Weight (LB),Product Dimension (Inch),Material,Material %1,Material %2,Size,Reference Image,Color,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Summary
7788,CM-BN6913WH,877,Living,Bench,ZINA,Contemporary,,,,"Bench, White",,"Furniture of America ZINA Contemporary Bench, White",1,40.9,"31 1/2""W X 11 3/4""D X 19 1/2""H",,,,0,CM-BN6913WH.jpg,White,Contemporary Style,Tufted Cushion Seat,Crocodile Skin Leatherette,X-Shape Chrome Legs,"Metal, Others",Available in 2 Colors,,,,,"Fit for any place in the home, be it the entryway, hallway, bedroom or living room, this upholstered bench provides the necessary cushioned comfort for a relaxed setting. The foam-filled seat cushion showcases chic faux leather upholstery mimicking c rocodile skin while the chrome framework provides an angled support system that will surely last for years. -"
7789,CM-BN6256,878,Living,Bench,REGAN,Industrial,,,,Bench,,Furniture of America REGAN Industrial Bench,1,42.5,"48""W X 18""D X 20""H",,"70% Artificial Cotton, 30% Linen",,0,CM-BN6256.jpg,Light Oak,Industrial Design,Padded Linen-like Fabric,Open Shelf,Metal Frame,"Solid Wood, Wood Veneer, Others",Light Oak Finish,,,,,"Sit and relax in style with this great bench! Featuring metal framework with wood accents, this fashionable living room bench works great as additional home decor or to store away small items. The cushioned fabric top allows guests a comfortable plac e to sit and relax while adding a unique look to the bench. -"
7790,CM-BN6257,878,Living,Bench,ALDOR,Industrial,,,,Bench,,Furniture of America ALDOR Industrial Bench,1,52.8,"48""W X 18""D X 19""H",,"70% Artificial Cotton, 30% Linen",,0,CM-BN6257.jpg,Dark Oak,Contemporary Style,Padded Linen-like Fabric,Tufted Detail,Open Shelf,"Solid Wood, Wood Veneer, Others",Dark Oak Finish,,,,,"This industrial bench will add a dynamic flair to your living room or entry way with its metal and wood contrast. With ample bottom storage shelf space, this bench provides a great way to organize any mess in the room while adding style. The cushione d fabric top provides a comfortable place to relax and rest. -"
7791,CM-BN6258,878,Living,Bench,BLANCHE,Industrial,,,,Bench,,Furniture of America BLANCHE Industrial Bench,1,70.4,"50""W X 20""D X 19""H",,"70% Artificial Cotton, 30% Linen",,0,CM-BN6258.jpg,Dark Oak,Industrial Design,Padded Linen-like Fabric,Open Shelf & Center Drawer,Metal Frame,"Solid Wood, Wood Veneer, Others",Dark Oak Finish,,,,,The flared out legs give this industrial bench a unique look while the storage compartments provide a great place to organize or hide room clutter. The linen-like top cushion plays well into the wooden frame and is a great piece for those looking to  upgrade their interior decor. -
7792,CM-BN6259,878,Living,Bench,BYRON,Industrial,,,,Bench,,Furniture of America BYRON Industrial Bench,1,65.6,"48""W X 18""D X 19""H",,"70% Artificial Cotton, 30% Linen",,0,CM-BN6259.jpg,Light Oak,Industrial Design,Padded Linen-like Fabric,2 Drawers,Open Shelf,"Solid Wood, Wood Veneer, Others",Light Oak Finish,,,,,"Sit in style with this multi-drawer bench, which features a linen-like upholstery and contrasting wood frame. The double drawer design provides extra storage space while the bottom shelf allows for great placement of smaller household items. - -"
7793,CM-BN6141-CH,879,Living,Bench,Philipsberg,Transitional,,,,"Bench, Dark Cherry Finish",,"Furniture of America Philipsberg Transitional Bench, Dark Cherry Finish",1,36,"52""W X 17 1/4""D X 32 1/4""H","Fabric, Solid Wood & Others","50% Rayon, 30% Polyester, 20% Cotton",,0,CM-BN6141-CH.jpg,Dark Cherry,Ivory Padded Fabric Seat,Curved Armrests,Pillows Included,Solid Wood & Others,,,,,,,"This elegant bench has a padded seat and matching pillows in a neutral fabric, curved cross-design armrests and is finished in espresso or dark cherry. - -"
7794,CM-BN6141-EXP,879,Living,Bench,Philipsberg,Transitional,,,,"Bench, Espresso Finish",,"Furniture of America Philipsberg Transitional Bench, Espresso Finish",1,36,"52""W X 17 1/4""D X 32 1/4""H","Fabric, Solid Wood & Others","50% Rayon, 30% Polyester, 20% Cotton",,0,CM-BN6141-EXP.jpg,Espresso,Ivory Padded Fabric Seat,Curved Armrests,Pillows Included,Solid Wood & Others,,,,,,,"This elegant bench has a padded seat and matching pillows in a neutral fabric, curved cross-design armrests and is finished in espresso or dark cherry. - -"
7795,CM-BN6254,879,Living,Bench,BROADUS IV,Industrial,,,,Bench,,Furniture of America BROADUS IV Industrial Bench,1,68.2,"48""W X 18 1/2""D X 19""H",,"70% Artificial Cotton, 30% Linen",,0,CM-BN6254.jpg,Light Oak,Industrial Design,Padded Linen-like Fabric,Open Shelf,Caster Wheel Accents,"Solid Wood, Wood Veneer, Others",Light Oak Finish,,,,,The cushioned linen-like upholstery bench adds a rich visual to your living space with its wooden base and caster wheels. Add this industrial bench to your living room to provide extra seating with a flare of style. - -
7796,CM-BN6255,879,Living,Bench,ITZEL,Industrial,,,,Bench,,Furniture of America ITZEL Industrial Bench,1,46.2,"48""W X 18 1/2""D X 20""H",,"70% Artificial Cotton, 30% Linen",,0,CM-BN6255.jpg,Dark Oak,Industrial Design,Padded Linen-like Fabric,Open Shelf w/ Triple Bar Side Design,"Solid Wood, Wood Veneer, Others",Dark Oak Finish,,,,,,"This industrial bench, with its metal frame and wooden base, will make a great addition to your home decor! The tightly upholstered fabric seat lends an air of sophistication while the contrasting rustic lower portion provides a distressed look. A gr eat piece for any room! -"
7797,CM-BN6681,879,Living,Bench,Derby,Cottage,,,,"Bench, Dark Oak Finish",,"Furniture of America Derby Cottage Bench, Dark Oak Finish",1,41.9,"49""W X 22 1/4""D X 30 1/4""H","Fabric, Solid Wood & Others",100% Cotton,,0,CM-BN6681.jpg,Dark Oak,Leatherette Or Fabric Padded Seat,Available in 2 Finishes,Solid Wood & Others,,,,,,,,"Modern sleek lines form the sillouette of this stylish bench. Finished in dark oak and constructed of solid woods, the padded seat is upholstered in ivory fabric. Also available in espresso finish with a leatherette seat. - -"
7798,CM-BN6250,880,Living,Bench,KATNISS,Transitional,,,,Bench,,Furniture of America KATNISS Transitional Bench,1,46.4,"50""W X 18""D X 20""H",,,,0,CM-BN6250.jpg,Medium Oak,Contemporary Style,Padded Faux Leather,Nailhead Trim,Open Shelf,"Solid Wood, Wood Veneer, Others",Medium Oak,,,,,"Polish up your entryway decor with the help of this contemporary style accent bench. Sleek faux leather inspired by crocodile skin tightly wraps around the foam fi lled cushion, drawing emphasis to the shined, supportive framework. - -"
7799,CM-BN6300,880,Living,Bench,Pine Crest,Transitional,,,Storage,Storage Bench w/ 3 Drawers,,Furniture of America Pine Crest Transitional Storage Bench w/ 3 Drawers,1,44.7,"40 1/2""W X 19 1/2""D X 36""H",,,,0,CM-BN6300.jpg,Oak,Mission Style,Solid Wood & Others,3 Under-Seat Drawers,Oak Finish,Square Legs,,,,,,"A perfect accent piece for a hallway or entry way. Classic Mission styling with a simple lattice design, straight square legs and arms and roomy drawers for storage under the bench. - -"
7800,CM-BN6620,880,Living,Bench,Vale Royal,Transitional,,,,Bench,,Furniture of America Vale Royal Transitional Bench,1,44,"46 1/2""W X 18 1/4""D X 18 1/2""H","Fabric, Solid Wood & Others",,,0,CM-BN6620.jpg,Antique Oak,Bold Curved Legs,Solid Wood & Others,Padded Paisley Fabric Seat,Antique Oak Finish,,,,,,,The bold curved legs and rich paisley fabric make this bench a stand out piece in any room. Finished in antique oak and constructed with solid wood. - -
7801,CM-BN6660,880,Living,Bench,TRISHA,Contemporary,,,,Bench,,Furniture of America TRISHA Contemporary Bench,1,22,"40 1/2""W X 15 1/2""D X 18 1/4""H",,,,0,CM-BN6660.jpg,"Black w,  Floral Pattern",Contemporary Style,Floral Print,Nailhead Trim,Tapering Legs,Solid Wood & Others*,Black Finish,,,,,
7802,CM-AC307,881,Living,Bench,TARA,Transitional,,,,Shoe Rack Bench,,Furniture of America TARA Transitional Shoe Rack Bench,1,57.2,"40 1/2""W X 15 1/2""D X 18 1/4""H",,,,0,CM-AC307.jpg,Brown Cherry,Transitional Style,Padded Leatherette Seat,6 Shelves,Solid Wood & Others*,Brown Cherry Finish,,,,,,Six spacious shelves and a leatherette padded seat is an all-in-one for your entryway. Store your shoes within this clean storage bench and create a convenient place to get for going out. - -
7803,CM-BN6301,881,Living,Bench,Muri,Transitional,,,Storage,Storage Bench w/ Baskets,,Furniture of America Muri Transitional Storage Bench w/ Baskets,1,93,"42""W X 16""D X 21""H","Fabric, Wood & Others",100% Polyester,,0,CM-bn6301.jpg,Espresso,Contemporary Style,2 Cushions Included,Storage Bench w/ 2 Faux Rattan Baskets,Espresso Finish,,,,,,,This bench features padded cushions and wicker basket storage underneath. The bench is finished in espresso and the seat lifts for added storage. - -
7804,CM-BN6302,881,Living,Bench,Hebron,Traditional,,,Storage,Storage Bench w/ 2 Drawers,,Furniture of America Hebron Traditional Storage Bench w/ 2 Drawers,1,66,"47 1/2""W X 15 3/4""D X 19""H",,,,0,CM-bn6302.jpg,Walnut,Storage Bench,Padded Leatherette Seat,2 Large Drawers,Walnut Finish,,,,,,,"This contemporary, wooden bench has padded leatherette seat cushion and two large storage drawers. The body is finished in walnut. - -"
7805,CM-BN6305,881,Living,Bench,Hobart,Transitional,,,Storage,"42"" Storage Bench",,"Furniture of America Hobart Transitional 42"" Storage Bench",1,92,"42""W X 15 1/4""D X 23""H","Leatherette, Wood & Others",,,0,CM-BN6305.jpg,Antique Oak,3 Drawers & 3 Faux Rattan Baskets,Padded Leatherette Seat,Available in 2 Sizes,Antique Oak Finish,,,,,,,The antique oak finish is a great contrast to the padded leatherette seat and storage baskets found underneath it. Two sizes are available. - -
7806,CM-AC210BK,882,Living,Ottoman,ARMONI,Contemporary,,,w/ Built-in Bluetooth Speaker,"Ottoman, Black",,"Furniture of America ARMONI Contemporary Ottoman, Black",1,19,"16""W X 16""D X 17 1/2""H",,,,0,CM-AC210GR+BL.jpg,Black,Contemporary Style,Storage Compartment,Leatherette,Completely Wireless,Built-in Wireless Bluetooth Speaker,Easy Access Side Control,Battery Powered,Available in 6 Colors,,,"Relax and store away any room clutter with this Bluetooth ottoman, which features padded leatherette upholstery and a removable top. Stream music from any Bluetooth device and adjust the volume to your liking with the built-in speaker system. Make or ganizing fun and entertaining with this piece! -"
7807,CM-AC210BL,882,Living,Ottoman,ARMONI,Contemporary,,,w/ Built-in Bluetooth Speaker,"Ottoman, Blue",,"Furniture of America ARMONI Contemporary Ottoman, Blue",1,19,"16""W X 16""D X 17 1/2""H",,,,0,CM-AC210BK+RD.jpg,Blue,Contemporary Style,Storage Compartment,Leatherette,Completely Wireless,Built-in Wireless Bluetooth Speaker,Easy Access Side Control,Battery Powered,Available in 6 Colors,,,"Relax and store away any room clutter with this Bluetooth ottoman, which features padded leatherette upholstery and a removable top. Stream music from any Bluetooth device and adjust the volume to your liking with the built-in speaker system. Make or ganizing fun and entertaining with this piece! -"
7808,CM-AC210GR,882,Living,Ottoman,ARMONI,Contemporary,,,w/ Built-in Bluetooth Speaker,"Ottoman, Green",,"Furniture of America ARMONI Contemporary Ottoman, Green",1,19,"16""W X 16""D X 17 1/2""H",,,,0,CM-AC210GR+BL.jpg,Green,Contemporary Style,Storage Compartment,Leatherette,Completely Wireless,Built-in Wireless Bluetooth Speaker,Easy Access Side Control,Battery Powered,Available in 6 Colors,,,"Relax and store away any room clutter with this Bluetooth ottoman, which features padded leatherette upholstery and a removable top. Stream music from any Bluetooth device and adjust the volume to your liking with the built-in speaker system. Make or ganizing fun and entertaining with this piece! -"
7809,CM-AC210PK,882,Living,Ottoman,ARMONI,Contemporary,,,w/ Built-in Bluetooth Speaker,"Ottoman, Pink",,"Furniture of America ARMONI Contemporary Ottoman, Pink",1,19,"16""W X 16""D X 17 1/2""H",,,,0,CM-AC210WH+PK.jpg,Pink,Contemporary Style,Storage Compartment,Leatherette,Completely Wireless,Built-in Wireless Bluetooth Speaker,Easy Access Side Control,Battery Powered,Available in 6 Colors,,,"Relax and store away any room clutter with this Bluetooth ottoman, which features padded leatherette upholstery and a removable top. Stream music from any Bluetooth device and adjust the volume to your liking with the built-in speaker system. Make or ganizing fun and entertaining with this piece! -"
7810,CM-AC210RD,882,Living,Ottoman,ARMONI,Contemporary,,,w/ Built-in Bluetooth Speaker,"Ottoman, Red",,"Furniture of America ARMONI Contemporary Ottoman, Red",1,19,"16""W X 16""D X 17 1/2""H",,,,0,CM-AC210BK+RD.jpg,Red,Contemporary Style,Storage Compartment,Leatherette,Completely Wireless,Built-in Wireless Bluetooth Speaker,Easy Access Side Control,Battery Powered,Available in 6 Colors,,,"Relax and store away any room clutter with this Bluetooth ottoman, which features padded leatherette upholstery and a removable top. Stream music from any Bluetooth device and adjust the volume to your liking with the built-in speaker system. Make or ganizing fun and entertaining with this piece! -"
7811,CM-AC210WH,882,Living,Ottoman,ARMONI,Contemporary,,,w/ Built-in Bluetooth Speaker,"Ottoman, White",,"Furniture of America ARMONI Contemporary Ottoman, White",1,19,"16""W X 16""D X 17 1/2""H",,,,0,CM-AC210WH+PK.jpg,White,Contemporary Style,Storage Compartment,Leatherette,Completely Wireless,Built-in Wireless Bluetooth Speaker,Easy Access Side Control,Battery Powered,Available in 6 Colors,,,"Relax and store away any room clutter with this Bluetooth ottoman, which features padded leatherette upholstery and a removable top. Stream music from any Bluetooth device and adjust the volume to your liking with the built-in speaker system. Make or ganizing fun and entertaining with this piece! -"
,CM-AC231LB,882,Living,Ottoman,NOLA,,,,,"Ottoman, Light Blue",,"Furniture of America NOLA Contemporary Ottoman, Light Blue",,,,,,,,,Light Blue,,,,,,,,,,,
7812,CM-AC231BK,882,Living,Ottoman,NOLA,Contemporary,,,,"Ottoman, Black",,"Furniture of America NOLA Contemporary Ottoman, Black",1,6.7,"16""Dia X 16""H",,,,0,CM-AC231WH-BK-RD.jpg,Black,Contemporary Style,Leatherette,Round Seat,Wood Legs,"Solid Wood, Others",Available in 6 Colors,,,,,Stylize your home with this fun and fabulous leatherette upholstered ottoman. The simple circular structure fits well with any modern household while the six color options make it easy to pair with a neutral space or add a pop of color! - -
7813,CM-AC231BR,882,Living,Ottoman,NOLA,Contemporary,,,,"Ottoman, Espresso",,"Furniture of America NOLA Contemporary Ottoman, Brown",1,6.7,"16""Dia X 16""H",,,,0,CM-AC231LB-BR-GR.jpg,Espresso,Contemporary Style,Leatherette,Round Seat,Wood Legs,"Solid Wood, Others",Available in 6 Colors,,,,,Stylize your home with this fun and fabulous leatherette upholstered ottoman. The simple circular structure fits well with any modern household while the six color options make it easy to pair with a neutral space or add a pop of color! - -
7814,CM-AC231GR,882,Living,Ottoman,NOLA,Contemporary,,,,"Ottoman, Green",,"Furniture of America NOLA Contemporary Ottoman, Green",1,6.7,"16""Dia X 16""H",,,,0,CM-AC231LB-BR-GR.jpg,Green,Contemporary Style,Leatherette,Round Seat,Wood Legs,"Solid Wood, Others",Available in 6 Colors,,,,,Stylize your home with this fun and fabulous leatherette upholstered ottoman. The simple circular structure fits well with any modern household while the six color options make it easy to pair with a neutral space or add a pop of color! - -
7815,CM-AC231RD,882,Living,Ottoman,NOLA,Contemporary,,,,"Ottoman, Red",,"Furniture of America NOLA Contemporary Ottoman, Red",1,6.7,"16""Dia X 16""H",,,,0,CM-AC231WH-BK-RD.jpg,Red,Contemporary Style,Leatherette,Round Seat,Wood Legs,"Solid Wood, Others",Available in 6 Colors,,,,,Stylize your home with this fun and fabulous leatherette upholstered ottoman. The simple circular structure fits well with any modern household while the six color options make it easy to pair with a neutral space or add a pop of color! - -
7816,CM-AC231WH,882,Living,Ottoman,NOLA,Contemporary,,,,"Ottoman, White",,"Furniture of America NOLA Contemporary Ottoman, White",1,6.7,"16""Dia X 16""H",,,,0,CM-AC231WH-BK-RD.jpg,White,Contemporary Style,Leatherette,Round Seat,Wood Legs,"Solid Wood, Others",Available in 6 Colors,,,,,Stylize your home with this fun and fabulous leatherette upholstered ottoman. The simple circular structure fits well with any modern household while the six color options make it easy to pair with a neutral space or add a pop of color! - -
7817,CM-BN6036BG,883,Living,Ottoman,REMI,Contemporary,,,,"Ottoman, Beige",,"Furniture of America REMI Contemporary Ottoman, Beige",1,34.8,"36""W X 17""D X 17""H",,100% Polyester,,0,CM-BN6036BG.jpg,Beige,Contemporary Style,Padded Flannelette,Under Seat Storage Space,Espresso Wooden Legs,"Solid Wood, Wood Veneer, Others",Available in 5 Colors,,,,,A classic contemporary design detailed with smooth flannelette fabric and a spacious under seat storage compartment to easily tuck away personal favorites. This roomy bench offers the best combination of seating space with a unique twist of color! - -
7818,CM-BN6036BL,883,Living,Ottoman,REMI,Contemporary,,,,"Ottoman, Blue",,"Furniture of America REMI Contemporary Ottoman, Blue",1,34.8,"36""W X 17""D X 17""H",,100% Polyester,,0,CM-BN6036BL.jpg,Blue,Contemporary Style,Padded Flannelette,Under Seat Storage Space,Espresso Wooden Legs,"Solid Wood, Wood Veneer, Others",Available in 5 Colors,,,,,A classic contemporary design detailed with smooth flannelette fabric and a spacious under seat storage compartment to easily tuck away personal favorites. This roomy bench offers the best combination of seating space with a unique twist of color! - -
7819,CM-BN6036GY,883,Living,Ottoman,REMI,Contemporary,,,,"Ottoman, Gray",,"Furniture of America REMI Contemporary Ottoman, Gray",1,34.8,"36""W X 17""D X 17""H",,100% Polyester,,0,CM-BN6036GY.jpg,Gray,Contemporary Style,Padded Flannelette,Under Seat Storage Space,Espresso Wooden Legs,"Solid Wood, Wood Veneer, Others",Available in 5 Colors,,,,,A classic contemporary design detailed with smooth flannelette fabric and a spacious under seat storage compartment to easily tuck away personal favorites. This roomy bench offers the best combination of seating space with a unique twist of color! - -
7820,CM-BN6036NV,883,Living,Ottoman,REMI,Contemporary,,,,"Ottoman, Navy",,"Furniture of America REMI Contemporary Ottoman, Navy",1,34.8,"36""W X 17""D X 17""H",,100% Polyester,,0,CM-BN6036NV.jpg,Navy,Contemporary Style,Padded Flannelette,Under Seat Storage Space,Espresso Wooden Legs,"Solid Wood, Wood Veneer, Others",Available in 5 Colors,,,,,A classic contemporary design detailed with smooth flannelette fabric and a spacious under seat storage compartment to easily tuck away personal favorites. This roomy bench offers the best combination of seating space with a unique twist of color! - -
7821,CM-BN6036OR,883,Living,Ottoman,REMI,Contemporary,,,,"Ottoman, Orange",,"Furniture of America REMI Contemporary Ottoman, Orange",1,34.8,"36""W X 17""D X 17""H",,100% Polyester,,0,CM-BN6036OR.jpg,Orange,Contemporary Style,Padded Flannelette,Under Seat Storage Space,Espresso Wooden Legs,"Solid Wood, Wood Veneer, Others",Available in 5 Colors,,,,,A classic contemporary design detailed with smooth flannelette fabric and a spacious under seat storage compartment to easily tuck away personal favorites. This roomy bench offers the best combination of seating space with a unique twist of color! - -
