1,Item,Page 17-18,Categories,Sub-Categories,Tag #1,Group Item,Group Components,Short Description,Long Description,Origin,CTN,Shipping Length (Inch),Shipping Width (Inch),Shipping Height (Inch),Shipping Volume (CuFt),Shipping Weight (LB),Product Dimension (Inch),Style,Material,Material %1,Material %2,Size,Name,Reference Image,Color,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Summary
5273,CM3728T-TABLE,393,Dining,Dining Tables,,Y,"CM3728T-1, CM3728T-2",Dining Table,Furniture of America NOVA Contemporary Dining Table,,2,0,0,0,7.5,115.5,"60""L X 36""W X 30""H",Contemporary,"Stainless Steel, Tempered Glass",,,0,NOVA,CM3728T.jpg,"Silver, Black",Contemporary Style,8mm Tempered Glass Top,Tapering Elliptical Post Table Base,Black Base & Padded Microfiber Seat,Metal Frames w/ Satin Plated Powder Coating,,,,,,"Graceful curves durably support the wide, rectangular glass top. The elliptical metal posts feature beautiful satin plated powder coating, matching the metal chair frames. Relax in style as the padded microfiber cushions offer comfort while the black  upholstery complements the black finished base. -"
5276,CM3169T-TABLE,394,Dining,Dining Tables,,Y,"CM3169T-1, CM3169T-2",Dining Table,Furniture of America AERO Contemporary Dining Table,,2,0,0,0,7.9,114.4,"48""DIA X 30""H",Contemporary,,,,0,AERO,CM3169T.jpg,Black,Contemporary Style,Propeller Leg Design,10mm Tempered Clear Glass Top,Oval Back Chair,Padded Microfiber Seat,Metal Frames w/ Satin Plated Powder Coating,,,,,"Let your furniture be as much a piece of art as your other décor with this eye-catching dining set. The round tempered glass table top allows the base to be the real star with its chrome center ball and angled, propeller-inspired legs. The black powd er coated legs mimic the black microfiber seats for a minimalist design with modern flair. Metal satin plated chairs showcase a round, cut-out back to complete the unique and stunning look. -"
5280,CM3727T-TABLE,395,Dining,Dining Tables,Round Table,Y,"CM3727T-1, CM3727T-2",Round Dining Table,Furniture of America VALO Contemporary Round Dining Table,,2,0,0,0,5.5,77.97,"45""Dia X 29 5/8""H",Contemporary,"Stainless Steel, Tempered Glass",,,0,VALO,CM3727T.jpg,"Silver, Black",Contemporary Style,8mm Tempered Glass Top,Flared V-shape Table Base,Oval Back Chair,Black Base & Padded Microfiber Seat,Metal Frames w/ Satin Plated Powder Coating,,,,,"Bold and beautiful, this contemporary set features a round glass table top supported by a flaring V-shaped base. Relax in style as the padded microfiber cushions offer comfort while satin plated powder coating charmingly finishes the metal frames. - -"
5284,CM3729T-TABLE,395,Dining,Dining Tables,Round Table,Y,"CM3729T-1, CM3729T-2",Round Dining Table,Furniture of America ROXO Contemporary Round Dining Table,,2,0,0,0,9.7,123.4,"48""Dia X 30""H",Contemporary,"Stainless Steel, Tempered Glass",,,0,ROXO,CM3729T.jpg,"Silver, Black",Contemporary Style,10mm Tempered Glass Top,Tapering Elliptical Post Table Base,Ladder Back Chair,Black Base & Padded Microfiber Seat,Metal Frames w/ Satin Plated Powder Coating,,,,,"Place this flowing set in any modern setting. The swirling metal base durably supports the wide, round glass top while highlighting the beautiful satin plated powder coating. Relax in style as the padded microfiber cushions offer comfort while drawin g attention to the elegant back design. -"
5286,CM3170RT,396,Dining,Dining Tables,,,,Dining Table,Furniture of America LIVADA I Contemporary Dining Table,CN,1,48.6,49.3,6.4,8.8,85.8,"45""DIA X 30""H",Contemporary,,,,0,LIVADA I,CM3170RT-WH.jpg,Chrome,Contemporary Style,Angular Metal Base,10 mm Tempered Glass Top,Ribbed Padded Leatherette Chair,Metal & Others*,Chrome Finish,,,,,"Get in touch with your modern side, this strikingly sleek dining set is perfect for those upscale get-togethers. Gather round the tempered glass table top and admire the unique base inspired by pyramids and mod designs. Similarly designed, the paired  chairs feature matching chrome legs and ridged leatherette upholstery for unbelievable texture and personality! -"
5290,CM3381T-TABLE,397,Dining,Dining Tables,,Y,"CM3381T-1, CM3381T-2",Dining Table,Furniture of America YASMIN Contemporary Dining Table,,2,0,0,0,5.6,96.8,,Contemporary,,,,0,YASMIN,CM3381T-WH.jpg,Chrome,Contemporary Style,10mm Tempered Glass Top,Criss Cross Design Table Legs,Ribbed Padded Leatherette Chair,Metal & Others*,Chrome Finish,,,,,"Step out of the boring, old and ordinary with this cool and modern dining set. Crisscrossing chrome legs pair with the tempered glass table top to fit into the upscale home. Paired padded leatherette chairs offer optimal comfort so sit back and enjoy  a delicious meal with close family or friends. -"
5294,CM3383T-TABLE,398,Dining,Dining Tables,,Y,"CM3383T-1, CM3383T-2",Dining Table,Furniture of America MIRIAM Contemporary Dining Table,,2,0,0,0,15.1,181.1,"79""(63"" + 1 X 16""Leaf)L X 38""W X 31 1/4""H",Contemporary,,,,0,MIRIAM,CM3383T.jpg,Silver,Contemporary Style,10mm Tempered Glass Top,"16"" Expandable Leaf",Sturdy Metal Construction,Black Padded Leatherette Chair,Metal & Others*,Powder Coated Silver Finish,,,,"Whether you’re having an intimate dinner party or a large family get-together, make sure to dine in style with this gorgeous modern dining set. The tempered glass table top features a unique self-storing leaf for added surface space while supported o n sleek powder coated silver legs. Chairs are padded and upholstered in leatherette and feature a contoured backrest for relaxed comfort. A perfect and stylish modern set is a must-have to update your chic dining room! -"
5298,CM3382T-TABLE,399,Dining,Dining Tables,,Y,"CM3382T-1, CM3382T-2, CM3382T-3",Dining Table,Furniture of America SVANA Contemporary Dining Table,,3,0,0,0,10.8,207.9,"70 7/8""L X 39 3/8""W X 30 1/2""H",Contemporary,,,,0,SVANA,CM3382T-WH.jpg,"Dark Gray, White, Chrome",Contemporary Style,Flared Two-Tone V-shape Table Base,12mm Tempered Glass Top,Padded Leatherette Chair,Metal & Others*,White & Dark Gray Finish,,,,,"Add a bold statement to your home with this unique modern dining set. Flared two-tone legs create a unique pedestal base while providing sturdy support for the tempered glass table top. Padded leatherette chairs with striking structures complement th e one-of-a-kind contemporary designs. Chrome accents add a clean and stylish touch, this dining set commands attention and will beautifully accessorize any dining space. -"
5304,CM3650T-TABLE,400,Dining,Dining Tables,,Y,"CM3650T-1, CM3650T-2",Dining Table,Furniture of America Midvale Contemporary Dining Table,,2,0,0,0,19.7,257,.,Contemporary,"Lacquer, Metal, Solid Wood & Others",,,0,Midvale,CM3650T.jpg,White/Chrome,Contemporary Style,"14"" Butterfly Leaf",Z-Shaped Chair Base,Easy Leaf Expansion,High Gloss Lacquer Coating,Table Base w/ Chrome Trim,Metal/Others,White Finish,,,"The sophisticated appeal of this modern set will upgrade your average family dinner to a fabulous fine dining experience. Coated in a high gloss lacquer finish, the easily expandable table sits atop a two-tone base accented with chrome trim accents.  Matching padded leatherette chairs flaunt a smooth Z-shaped modern base. -"
5309,CM8372BK-T-TABLE,401,Dining,Dining Tables,Glass Top ,Y,"CM8372BK-T-1, CM8372BK-T-2, CM8372BK-T-3","Glass Top Dining Table, Black","Furniture of America Glenview Contemporary Glass Top Dining Table, Black",,3,0,0,0,7.6,183.7,"72""L X 42""W X 30 1/2""H",Contemporary,"Lacquer, Tempered Glass, Solid Wood, Wood Veneer & Others",,,0,Glenview,CM8372BK-T-8371BK.jpg,Black,Contemporary Style,Table Base w/ Chrome Trim,12mm Tempered Glass Top,High Gloss Lacquer Coating,Available in 2 Colors,,,,,,Curves define the foundation of this sophisticated dining set. The sweeping sides of the lacquer-coated table and the arched chrome chair legs combine to bring a modern feel to any space. The table comes in black or white with rectangular and round t op variants. -
5313,CM8372GY-T-TABLE,401,Dining,Dining Tables,,Y,"CM8372GY-T-1, CM8372GY-T-2, CM8372GY-T-3","Dining Table, Gray","Furniture of America Glenview I Contemporary Dining Table, Gray",,3,0,0,0,7.6,183.7,"72""L X 42""W X 30 1/2""H",Contemporary,"Glass, Lacquer, Metal & Others",,,0,Glenview I,CM8372GY-T.jpg,Gray/Chrome,Contemporary Style,Table Base w/ Chrome Trim,12mm Tempered Glass Top,High Gloss Lacquer Coating,Padded Leatherette Chair w/ Chrome Legs,,Gray,,,,"Curves define the foundation of this sophisticated dining set. The sweeping sides of the lacquer-coated table and the arched chrome chair legs combine to bring a modern feel to any space. The table and matching leatherette chairs come in gray, black,  or white. -"
5317,CM8372WH-T-TABLE,401,Dining,Dining Tables,Glass Top ,Y,"CM8372WH-T-1, CM8372WH-T-2, CM8372WH-T-3","Glass Top Dining Table, White","Furniture of America Glenview Contemporary Glass Top Dining Table, White",,3,0,0,0,7.6,183.7,"72""L X 42""W X 30 1/2""H",Contemporary,"Lacquer, Tempered Glass, Solid Wood, Wood Veneer & Others",,,0,Glenview,CM8372WH-T-8371WH.jpg,White,Contemporary Style,Table Base w/ Chrome Trim,12mm Tempered Glass Top,High Gloss Lacquer Coating,Available in 2 Colors,,,,,,Curves define the foundation of this sophisticated dining set. The sweeping sides of the lacquer-coated table and the arched chrome chair legs combine to bring a modern feel to any space. The table comes in black or white with rectangular and round t op variants. -
5320,CM3362T-TABLE,402,Dining,Dining Tables,,Y,"CM3362T-1, CM3362T-2",Dining Table,Furniture of America Richfield I Contemporary Dining Table,,2,0,0,0,8.6,135.3,"59""L X 35 5/8""W X 30""H",Contemporary,"Glass, Metal & Others",,,0,Richfield I,CM3362T.jpg,Silver,Contemporary Style,Dual Post Chrome Table Base,Curved Glass Edges,Metal/Others,10mm Clear Tempered Glass Top,12mm Clear Tempered Bottom Glass,Padded Leatherette Chair,Silver Finish,,,"Quite the attention grabber, this collection will immediately become the focal point of your home. Family and friends are sure to admire your fine taste when they lay eyes on this one-of-a-kind table. Bold posts create a sturdy base for the 12mm temp ered glass top featuring smooth, curved edges. Matching padded faux leather chairs complete the look with their U-shaped chrome legs, which comes in either white or black. This set is available in both standard and counter height. -"
5327,CM3361BK-T-TABLE,403,Dining,Dining Tables,,Y,"CM3361T-1, CM3361BK-T-2","Dining Table, Black","Furniture of America WALKERVILLE I Contemporary Dining Table, Black",,2,0,0,0,9.7,151.56,"16 1/2""W X 23 3/4""D X 37 1/2""H (Seat Ht: 19"", Seat Dp: 17 3/4"")",Contemporary,,,,0,WALKERVILLE I,CM3361BK-T.jpg,Black,Contemporary Style,10mm Clear Tempered Glass,Curved Glass Edges,Chrome Legs,Padded Leatherette Chair,Metal & Others*,Black Finish,,,,"The contemporary structure of this dining set will turn every dinner into an elegant soiree. Set atop metal tube legs, the 10mm clear tempered glass table top features uniquely curved edges. Matching padded faux leather chairs boast perfectly stitche d detailing along the seats and come supported upon bent chrome legs. -"
5331,CM3361T-TABLE,403,Dining,Dining Tables,,Y,"CM3361T-1, CM3361T-2","Dining Table, Champagne","Furniture of America Walkerville I Contemporary Dining Table, Champagne",,2,0,0,0,9.8,152.4,"59""L X 35 1/2""W X 30""H",Contemporary,"Glass, Metal & Others",,,0,Walkerville I,CM3361T.jpg,Champagne/Chrome,Contemporary Style,10mm Clear Tempered Glass,Curved Glass Edges,Chrome Legs,Padded Leatherette Chair,Metal/Others,Chrome & Champagne Finish,,,,"The contemporary structure of this dining set will turn every dinner into an elegant soiree. Set atop metal tube legs, the 10mm clear tempered glass table top features uniquely curved edges. Matching padded faux leather chairs boast perfectly stitche d detailing along the seats and come supported upon bent chrome legs. -"
5334,CM3363T-TABLE,404,Dining,Dining Tables,,Y,"CM3363T-1, CM3363T-2",Dining Table,Furniture of America Batesland I Contemporary Dining Table,,2,0,0,0,12.9,268,"59""L X 59""W X 30""H",Contemporary,"Glass, Metal & Others",,,0,Batesland I,CM3363T.jpg,Matte Black,Contemporary Style,12mm Clear Tempered Glass,8mm Frosted Tempered Glass Shelf,Padded Faux Leather Chairs,Metal/Others,Powder Coated Matte Black Finish,,,,,"Opt for an updated yet space-saving look in your dining area! With its uniquely angled edges fi nishing the tempered glass table top, this table offers safety and style. Added designs in the form of an 8mm frosted glass bottom shelf and bold black le gs en -"
5342,CM3364BK-T-TABLE,405,Dining,Dining Tables,,Y,"CM3364BK-T-1, CM3364BK-T-2","Dining Table, Black","Furniture of America Berthold Contemporary Dining Table, Black",,2,0,0,0,7.9,167.2,"59""L X 35 1/2""W X 30""H",Contemporary,"Glass, Metal & Others",,,0,Berthold,CM3364BK-T.jpg,White/Chrome,Contemporary Style,10mm Clear Tempered Glass Top,Curved Edges,8mm Clear Tempered Glass Shelf,Padded Leatherette Chair,Square Legs w/ Accent Mirror Strips,Metal/Others,Black,,,"Wow guests with this ultra-modern dining table that features an innovative design! The tempered glass top defies reality with its bent edges that slope beautifully towards a tempered glass shelf below. Adding even more drama are bold support legs wit h stainless steel strips that make a loud statement. Between the reflective glass top and shiny stainless steel accents, the beauty that flows from this set is sure to amaze. -"
5345,CM3364WH-T-TABLE,405,Dining,Dining Tables,,Y,"CM3364WH-T-1, CM3364WH-T-2","Dining Table, White","Furniture of America Berthold Contemporary Dining Table, White",,2,0,0,0,7.9,167.2,"59""L X 35 1/2""W X 30""H",Contemporary,"Glass, Metal & Others",,,0,Berthold,CM3364WH-T.jpg,Matte Black/Chrome,Contemporary Style,10mm Clear Tempered Glass Top,Curved Edges,8mm Clear Tempered Glass Shelf,Padded Leatherette Chair,Square Legs w/ Accent Mirror Strips,Metal/Others,White,,,"Wow guests with this ultra-modern dining table that features an innovative design! The tempered glass top defies reality with its bent edges that slope beautifully towards a tempered glass shelf below. Adding even more drama are bold support legs wit h stainless steel strips that make a loud statement. Between the reflective glass top and shiny stainless steel accents, the beauty that flows from this set is sure to amaze. -"
5349,CM3825BK-T-TABLE,406,Dining,Dining Tables,,Y,"CM3825BK-T-1, CM3825BK-T-2",Dining Table w/ 10mm Glass Top,Furniture of America LODIA I Contemporary Dining Table w/ 10mm Glass Top,,2,0,0,0,10.5,145.2,"63""L X 35 1/2""W X 30H",Contemporary,"Tempered Glass, Wood",,,0,LODIA I,CM3825BK-T.jpg,Black,Contemporary Style,High Gloss Lacquer Coating,10mm Tempered Glass Top,Dual O-shape Base Design,Padded Leatherette Chair w/ Chrome Legs,Available in 2 Colors,,,,,Pair your dining room with this simple yet eye-catching dining set design. Dual O bases support the rectangular tempered glass tops while padded leatherette chairs create an air of modern elegance with the help of sleek chrome legs. Available in bl ack or white. -
5353,CM3825WH-T-TABLE,406,Dining,Dining Tables,,Y,"CM3825WH-T-1, CM3825WH-T-2",Dining Table w/ 10mm Glass Top,Furniture of America LODIA I Contemporary Dining Table w/ 10mm Glass Top,,2,0,0,0,10.5,145.2,"63""L X 35 1/2""W X 30H",Contemporary,"Tempered Glass, Wood",,,0,LODIA I,CM3825WH-T.jpg,White,Contemporary Style,High Gloss Lacquer Coating,10mm Tempered Glass Top,Dual O-shape Base Design,Padded Leatherette Chair w/ Chrome Legs,Available in 2 Colors,,,,,Pair your dining room with this simple yet eye-catching dining set design. Dual O bases support the rectangular tempered glass tops while padded leatherette chairs create an air of modern elegance with the help of sleek chrome legs. Available in bl ack or white. -
5356,CM3825BK-RT-TABLE,407,Dining,Dining Tables,Round Table,Y,"CM3825BK-RT-1, CM3825BK-RT-2",Round Table w/ Glass Top,Furniture of America LODIA I Contemporary Round Table w/ Glass Top,,2,0,0,0,8.9,126.1,"48""Dia X 30""H",Contemporary,"Tempered Glass, Wood",,,0,LODIA I,CM3825BK-RT.jpg,Black,Contemporary Style,Padded Leatherette Chair w/ Chrome Legs,Available in 2 Colors,,,,,,,,Pair your dining room with this simple yet eye-catching dining chair design. These padded leatherette chairs create an air of modern elegance with the help of sleek chrome legs. Available in black or white. - -
5359,CM3825WH-RT-TABLE,407,Dining,Dining Tables,Round Table,Y,"CM3825WH-RT-1, CM3825WH-RT-2",Round Table w/ Glass Top,Furniture of America LODIA I Contemporary Round Table w/ Glass Top,,2,0,0,0,8.9,126.1,"48""Dia X 30""H",Contemporary,"Tempered Glass, Wood",,,0,LODIA I,CM3825WH-RT.jpg,White,Contemporary Style,High Gloss Lacquer Coating,10mm Tempered Glass Top,Dual O-shape Base Design,Padded Leatherette Chair w/ Chrome Legs,Available in 2 Colors,,,,,Pair your dining room with this simple yet eye-catching dining set design. Dual O bases support the rectangular tempered glass tops while padded leatherette chairs create an air of modern elegance with the help of sleek chrome legs. Available in bl ack or white. -
5360,CM8370BK-T-TABLE,408,Dining,Dining Tables,Glass Top ,Y,"CM8370T-BK-1, CM8370T-2","Glass Top Dining Table, Black","Furniture of America Wailoa Contemporary Glass Top Dining Table, Black",,2,0,0,0,13.1,158.11,"59""L X 35 1/2""W X 29 1/2""H",Contemporary,"Lacquer, Tempered Glass, Wood",,,0,Wailoa,CM8370WH-T.jpg,Black,Contemporary Style,High Gloss Lacquer Coating,X-Shape Table Base,12mm Tempered Glass Top,Available in 2 Colors,,,,,,A bold contemporary base supports this rectangular glass table top. Seating six comfortably the chairs have unique chrome design upholstered in two color options. - -
5364,CM8370WH-T-TABLE,408,Dining,Dining Tables,Glass Top ,Y,"CM8370T-WH-1, CM8370T-2","Glass Top Dining Table, White","Furniture of America Wailoa Contemporary Glass Top Dining Table, White",,2,0,0,0,13.1,158.11,"59""L X 35 1/2""W X 29 1/2""H",Contemporary,"Lacquer, Tempered Glass, Wood",,,0,Wailoa,CM8370WH-T.jpg,White,Contemporary Style,High Gloss Lacquer Coating,X-Shape Table Base,12mm Tempered Glass Top,Available in 2 Colors,,,,,,A bold contemporary base supports this rectangular glass table top. Seating six comfortably the chairs have unique chrome design upholstered in two color options. - -
